Station;hh;jj;mm;aaaa;temp
Strasbourg-Entzheim;03;24;01;2014;3.6
Belle Ile-Le Talut;03;24;01;2014;10.3
Nantes-Bouguenais;03;24;01;2014;8.5
Tours;03;24;01;2014;6.4
Bourges;03;24;01;2014;6.2
Dijon-Longvic;03;24;01;2014;2.8
Bale-Mulhouse;03;24;01;2014;3.1
Pte De Chassiron;03;24;01;2014;10.2
Poitiers-Biard;03;24;01;2014;7.2
Limoges-Bellegarde;03;24;01;2014;5.4
Clermont-Fd;03;24;01;2014;4.3
Le Puy-Loudes;03;24;01;2014;0.5
Lyon-St Exupery;03;24;01;2014;3.9
Bordeaux-Merignac;03;24;01;2014;8.9
Gourdon;03;24;01;2014;6.8
Millau;03;24;01;2014;3.5
Montelimar;03;24;01;2014;5.8
Embrun;03;24;01;2014;-1.1
Mont-De-Marsan;03;24;01;2014;9.1
Tarbes-Ossun;03;24;01;2014;7.4
St Girons;03;24;01;2014;6.5
Toulouse-Blagnac;03;24;01;2014;8.2
Montpellier;03;24;01;2014;10.5
Marignane;03;24;01;2014;6.1
Cap Cepet;03;24;01;2014;7.9
Nice;03;24;01;2014;6.6
Perpignan;03;24;01;2014;10.5
Ajaccio;03;24;01;2014;8.2
Bastia;03;24;01;2014;9.8
Glorieuses;03;24;01;2014;25.3
Europa;03;24;01;2014;27.8
Tromelin;03;24;01;2014;28.1
Gillot-Aeroport;03;24;01;2014;26.3
Nouvelle Amsterdam;03;24;01;2014;13.8
Crozet;03;24;01;2014;9.4
Kerguelen;03;24;01;2014;6.9
Pamandzi;03;24;01;2014;24.6
St-Pierre;03;24;01;2014;-4.7
Le Raizet Aero;03;24;01;2014;22.1
Trinite-Caravel;03;24;01;2014;25.7
Lamentin-Aero;03;24;01;2014;25.4
Saint Laurent;03;24;01;2014;22.2
Cayenne-Matoury;03;24;01;2014;23.2
Saint Georges;03;24;01;2014;22.8
Maripasoula;03;24;01;2014;24.3
Dumont D'Urville;03;24;01;2014;-0.2
Abbeville;06;24;01;2014;2.1
Lille-Lesquin;06;24;01;2014;1.3
Pte De La Hague;06;24;01;2014;8.1
Caen-Carpiquet;06;24;01;2014;6.1
Rouen-Boos;06;24;01;2014;3.7
Reims-Prunay;06;24;01;2014;-1.0
Brest-Guipavas;06;24;01;2014;10.4
Ploumanac'H;06;24;01;2014;10.2
Rennes-St Jacques;06;24;01;2014;7.5
Alencon;06;24;01;2014;5.5
Orly;06;24;01;2014;4.0
Troyes-Barberey;06;24;01;2014;2.1
Nancy-Ochey;06;24;01;2014;0.9
Strasbourg-Entzheim;06;24;01;2014;2.0
Belle Ile-Le Talut;06;24;01;2014;10.7
Nantes-Bouguenais;06;24;01;2014;10.1
Tours;06;24;01;2014;6.0
Bourges;06;24;01;2014;4.7
Dijon-Longvic;06;24;01;2014;1.9
Bale-Mulhouse;06;24;01;2014;1.9
Pte De Chassiron;06;24;01;2014;10.9
Poitiers-Biard;06;24;01;2014;6.8
Limoges-Bellegarde;06;24;01;2014;4.9
Clermont-Fd;06;24;01;2014;4.1
Le Puy-Loudes;06;24;01;2014;0.7
Lyon-St Exupery;06;24;01;2014;3.6
Bordeaux-Merignac;06;24;01;2014;9.8
Gourdon;06;24;01;2014;6.0
Millau;06;24;01;2014;2.8
Montelimar;06;24;01;2014;5.4
Embrun;06;24;01;2014;-1.2
Mont-De-Marsan;06;24;01;2014;9.3
Tarbes-Ossun;06;24;01;2014;6.7
St Girons;06;24;01;2014;6.1
Toulouse-Blagnac;06;24;01;2014;8.2
Montpellier;06;24;01;2014;10.5
Marignane;06;24;01;2014;7.7
Cap Cepet;06;24;01;2014;9.2
Nice;06;24;01;2014;6.8
Perpignan;06;24;01;2014;9.0
Ajaccio;06;24;01;2014;7.0
Bastia;06;24;01;2014;8.3
Glorieuses;06;24;01;2014;29.2
Europa;06;24;01;2014;28.5
Gillot-Aeroport;06;24;01;2014;26.3
Nouvelle Amsterdam;06;24;01;2014;17.4
Crozet;06;24;01;2014;14.0
Kerguelen;06;24;01;2014;8.5
Pamandzi;06;24;01;2014;29.3
St-Pierre;06;24;01;2014;-4.7
Le Raizet Aero;06;24;01;2014;21.4
Lamentin-Aero;06;24;01;2014;24.4
Saint Laurent;06;24;01;2014;21.1
Cayenne-Matoury;06;24;01;2014;21.7
Saint Georges;06;24;01;2014;22.6
Maripasoula;06;24;01;2014;22.1
Dumont D'Urville;06;24;01;2014;-0.4
Abbeville;09;24;01;2014;2.8
Lille-Lesquin;09;24;01;2014;2.0
Pte De La Hague;09;24;01;2014;8.1
Caen-Carpiquet;09;24;01;2014;5.9
Rouen-Boos;09;24;01;2014;4.3
Reims-Prunay;09;24;01;2014;2.0
Brest-Guipavas;09;24;01;2014;10.8
Ploumanac'H;09;24;01;2014;10.7
Rennes-St Jacques;09;24;01;2014;8.9
Alencon;09;24;01;2014;5.4
Orly;09;24;01;2014;5.0
Troyes-Barberey;09;24;01;2014;2.5
Nancy-Ochey;09;24;01;2014;0.7
Strasbourg-Entzheim;09;24;01;2014;3.6
Belle Ile-Le Talut;09;24;01;2014;10.8
Nantes-Bouguenais;09;24;01;2014;10.4
Tours;09;24;01;2014;6.0
Bourges;09;24;01;2014;4.7
Dijon-Longvic;09;24;01;2014;2.3
Bale-Mulhouse;09;24;01;2014;2.5
Pte De Chassiron;09;24;01;2014;11.2
Poitiers-Biard;09;24;01;2014;7.0
Limoges-Bellegarde;09;24;01;2014;5.0
Clermont-Fd;09;24;01;2014;3.4
Le Puy-Loudes;09;24;01;2014;0.4
Lyon-St Exupery;09;24;01;2014;3.7
Bordeaux-Merignac;09;24;01;2014;11.0
Gourdon;09;24;01;2014;6.1
Millau;09;24;01;2014;2.7
Montelimar;09;24;01;2014;4.5
Embrun;09;24;01;2014;-0.3
Mont-De-Marsan;09;24;01;2014;10.2
Tarbes-Ossun;09;24;01;2014;7.7
St Girons;09;24;01;2014;7.3
Toulouse-Blagnac;09;24;01;2014;9.0
Montpellier;09;24;01;2014;10.4
Marignane;09;24;01;2014;8.3
Cap Cepet;09;24;01;2014;9.4
Nice;09;24;01;2014;9.4
Perpignan;09;24;01;2014;10.9
Ajaccio;09;24;01;2014;8.6
Bastia;09;24;01;2014;9.5
Glorieuses;09;24;01;2014;30.7
Europa;09;24;01;2014;30.6
Gillot-Aeroport;09;24;01;2014;29.3
Nouvelle Amsterdam;09;24;01;2014;17.4
Crozet;09;24;01;2014;14.2
Kerguelen;09;24;01;2014;8.0
Pamandzi;09;24;01;2014;30.1
St-Pierre;09;24;01;2014;-6.0
Le Raizet Aero;09;24;01;2014;22.3
Trinite-Caravel;09;24;01;2014;25.1
Lamentin-Aero;09;24;01;2014;23.5
Saint Laurent;09;24;01;2014;20.2
Cayenne-Matoury;09;24;01;2014;21.0
Saint Georges;09;24;01;2014;23.0
Maripasoula;09;24;01;2014;22.7
Dumont D'Urville;09;24;01;2014;-0.5
Abbeville;12;24;01;2014;5.4
Lille-Lesquin;12;24;01;2014;6.7
Pte De La Hague;12;24;01;2014;9.9
Caen-Carpiquet;12;24;01;2014;6.3
Rouen-Boos;12;24;01;2014;5.9
Reims-Prunay;12;24;01;2014;6.6
Brest-Guipavas;12;24;01;2014;11.6
Ploumanac'H;12;24;01;2014;11.1
Rennes-St Jacques;12;24;01;2014;10.6
Alencon;12;24;01;2014;5.7
Orly;12;24;01;2014;6.5
Troyes-Barberey;12;24;01;2014;7.9
Nancy-Ochey;12;24;01;2014;3.7
Strasbourg-Entzheim;12;24;01;2014;5.5
Belle Ile-Le Talut;12;24;01;2014;11.3
Nantes-Bouguenais;12;24;01;2014;11.0
Tours;12;24;01;2014;5.9
Bourges;12;24;01;2014;5.1
Dijon-Longvic;12;24;01;2014;5.4
Bale-Mulhouse;12;24;01;2014;5.1
Pte De Chassiron;12;24;01;2014;11.3
Poitiers-Biard;12;24;01;2014;7.7
Limoges-Bellegarde;12;24;01;2014;5.4
Clermont-Fd;12;24;01;2014;2.4
Le Puy-Loudes;12;24;01;2014;2.4
Lyon-St Exupery;12;24;01;2014;3.9
Bordeaux-Merignac;12;24;01;2014;11.8
Gourdon;12;24;01;2014;7.5
Millau;12;24;01;2014;2.4
Montelimar;12;24;01;2014;4.6
Embrun;12;24;01;2014;4.5
Mont-De-Marsan;12;24;01;2014;11.1
Tarbes-Ossun;12;24;01;2014;8.6
St Girons;12;24;01;2014;9.3
Toulouse-Blagnac;12;24;01;2014;10.3
Montpellier;12;24;01;2014;10.3
Marignane;12;24;01;2014;10.5
Cap Cepet;12;24;01;2014;10.8
Nice;12;24;01;2014;13.0
Perpignan;12;24;01;2014;14.6
Ajaccio;12;24;01;2014;11.4
Bastia;12;24;01;2014;12.7
Glorieuses;12;24;01;2014;30.9
Europa;12;24;01;2014;29.0
Gillot-Aeroport;12;24;01;2014;28.9
Nouvelle Amsterdam;12;24;01;2014;15.5
Crozet;12;24;01;2014;14.5
Kerguelen;12;24;01;2014;7.7
Pamandzi;12;24;01;2014;30.9
St-Pierre;12;24;01;2014;-5.1
Le Raizet Aero;12;24;01;2014;23.8
Trinite-Caravel;12;24;01;2014;26.5
Lamentin-Aero;12;24;01;2014;24.2
Saint Laurent;12;24;01;2014;26.3
Cayenne-Matoury;12;24;01;2014;23.6
Saint Georges;12;24;01;2014;25.6
Maripasoula;12;24;01;2014;25.8
Dumont D'Urville;12;24;01;2014;-1.7
Abbeville;15;24;01;2014;6.2
Lille-Lesquin;15;24;01;2014;6.8
Pte De La Hague;15;24;01;2014;10.7
Caen-Carpiquet;15;24;01;2014;6.9
Rouen-Boos;15;24;01;2014;6.5
Reims-Prunay;15;24;01;2014;5.8
Brest-Guipavas;15;24;01;2014;11.4
Ploumanac'H;15;24;01;2014;11.0
Rennes-St Jacques;15;24;01;2014;11.6
Alencon;15;24;01;2014;5.8
Orly;15;24;01;2014;7.0
Troyes-Barberey;15;24;01;2014;7.9
Nancy-Ochey;15;24;01;2014;3.9
Strasbourg-Entzheim;15;24;01;2014;4.5
Belle Ile-Le Talut;15;24;01;2014;11.2
Nantes-Bouguenais;15;24;01;2014;11.6
Tours;15;24;01;2014;6.1
Bourges;15;24;01;2014;5.2
Dijon-Longvic;15;24;01;2014;5.5
Bale-Mulhouse;15;24;01;2014;3.6
Pte De Chassiron;15;24;01;2014;11.7
Poitiers-Biard;15;24;01;2014;9.1
Limoges-Bellegarde;15;24;01;2014;6.1
Clermont-Fd;15;24;01;2014;2.5
Le Puy-Loudes;15;24;01;2014;0.0
Lyon-St Exupery;15;24;01;2014;4.1
Bordeaux-Merignac;15;24;01;2014;12.0
Gourdon;15;24;01;2014;9.8
Millau;15;24;01;2014;2.7
Montelimar;15;24;01;2014;4.4
Embrun;15;24;01;2014;4.4
Mont-De-Marsan;15;24;01;2014;11.4
Tarbes-Ossun;15;24;01;2014;9.0
St Girons;15;24;01;2014;9.3
Toulouse-Blagnac;15;24;01;2014;10.2
Montpellier;15;24;01;2014;7.3
Marignane;15;24;01;2014;9.0
Cap Cepet;15;24;01;2014;9.5
Nice;15;24;01;2014;12.5
Perpignan;15;24;01;2014;13.9
Ajaccio;15;24;01;2014;11.4
Bastia;15;24;01;2014;12.0
Glorieuses;15;24;01;2014;27.0
Europa;15;24;01;2014;28.7
Tromelin;15;24;01;2014;27.7
Gillot-Aeroport;15;24;01;2014;26.5
Nouvelle Amsterdam;15;24;01;2014;15.4
Crozet;15;24;01;2014;15.3
Kerguelen;15;24;01;2014;6.1
Pamandzi;15;24;01;2014;29.0
St-Pierre;15;24;01;2014;-3.8
Le Raizet Aero;15;24;01;2014;28.3
Trinite-Caravel;15;24;01;2014;26.2
Lamentin-Aero;15;24;01;2014;24.9
Saint Laurent;15;24;01;2014;30.1
Cayenne-Matoury;15;24;01;2014;25.6
Saint Georges;15;24;01;2014;28.4
Maripasoula;15;24;01;2014;29.3
Dumont D'Urville;15;24;01;2014;-1.8
Abbeville;18;24;01;2014;4.5
Lille-Lesquin;18;24;01;2014;2.2
Pte De La Hague;18;24;01;2014;10.7
Caen-Carpiquet;18;24;01;2014;6.8
Rouen-Boos;18;24;01;2014;5.6
Reims-Prunay;18;24;01;2014;-0.2
Brest-Guipavas;18;24;01;2014;11.3
Ploumanac'H;18;24;01;2014;10.9
Rennes-St Jacques;18;24;01;2014;10.9
Alencon;18;24;01;2014;5.8
Orly;18;24;01;2014;5.4
Troyes-Barberey;18;24;01;2014;2.7
Nancy-Ochey;18;24;01;2014;0.4
Strasbourg-Entzheim;18;24;01;2014;1.6
Belle Ile-Le Talut;18;24;01;2014;11.1
Nantes-Bouguenais;18;24;01;2014;11.7
Tours;18;24;01;2014;6.0
Bourges;18;24;01;2014;4.1
Dijon-Longvic;18;24;01;2014;1.8
Bale-Mulhouse;18;24;01;2014;1.3
Pte De Chassiron;18;24;01;2014;11.4
Poitiers-Biard;18;24;01;2014;7.1
Limoges-Bellegarde;18;24;01;2014;5.8
Clermont-Fd;18;24;01;2014;2.0
Le Puy-Loudes;18;24;01;2014;-0.8
Lyon-St Exupery;18;24;01;2014;2.0
Bordeaux-Merignac;18;24;01;2014;12.4
Gourdon;18;24;01;2014;9.7
Millau;18;24;01;2014;4.4
Montelimar;18;24;01;2014;4.7
Embrun;18;24;01;2014;2.9
Mont-De-Marsan;18;24;01;2014;12.2
Tarbes-Ossun;18;24;01;2014;9.8
St Girons;18;24;01;2014;10.1
Toulouse-Blagnac;18;24;01;2014;10.2
Montpellier;18;24;01;2014;5.9
Marignane;18;24;01;2014;6.4
Cap Cepet;18;24;01;2014;7.1
Nice;18;24;01;2014;9.1
Perpignan;18;24;01;2014;14.0
Ajaccio;18;24;01;2014;9.6
Bastia;18;24;01;2014;10.5
Europa;18;24;01;2014;28.2
Tromelin;18;24;01;2014;27.6
Gillot-Aeroport;18;24;01;2014;25.7
Nouvelle Amsterdam;18;24;01;2014;15.6
Crozet;18;24;01;2014;12.9
Kerguelen;18;24;01;2014;6.8
Pamandzi;18;24;01;2014;27.9
St-Pierre;18;24;01;2014;-4.0
Le Raizet Aero;18;24;01;2014;27.6
Trinite-Caravel;18;24;01;2014;24.4
Lamentin-Aero;18;24;01;2014;24.3
Saint Laurent;18;24;01;2014;29.2
Cayenne-Matoury;18;24;01;2014;26.9
Saint Georges;18;24;01;2014;29.4
Maripasoula;18;24;01;2014;29.7
Dumont D'Urville;18;24;01;2014;-2.6
Abbeville;21;24;01;2014;4.7
Lille-Lesquin;21;24;01;2014;1.5
Pte De La Hague;21;24;01;2014;10.8
Caen-Carpiquet;21;24;01;2014;6.6
Rouen-Boos;21;24;01;2014;5.2
Reims-Prunay;21;24;01;2014;-2.4
Brest-Guipavas;21;24;01;2014;11.3
Ploumanac'H;21;24;01;2014;10.9
Rennes-St Jacques;21;24;01;2014;10.8
Alencon;21;24;01;2014;5.5
Orly;21;24;01;2014;4.0
Troyes-Barberey;21;24;01;2014;-0.2
Nancy-Ochey;21;24;01;2014;-0.2
Strasbourg-Entzheim;21;24;01;2014;1.3
Belle Ile-Le Talut;21;24;01;2014;11.0
Nantes-Bouguenais;21;24;01;2014;11.3
Tours;21;24;01;2014;5.4
Bourges;21;24;01;2014;3.3
Dijon-Longvic;21;24;01;2014;-0.6
Bale-Mulhouse;21;24;01;2014;-1.1
Pte De Chassiron;21;24;01;2014;11.3
Poitiers-Biard;21;24;01;2014;6.4
Limoges-Bellegarde;21;24;01;2014;5.8
Clermont-Fd;21;24;01;2014;2.0
Le Puy-Loudes;21;24;01;2014;-1.4
Lyon-St Exupery;21;24;01;2014;0.4
Bordeaux-Merignac;21;24;01;2014;12.0
Gourdon;21;24;01;2014;7.6
Millau;21;24;01;2014;2.9
Montelimar;21;24;01;2014;3.7
Embrun;21;24;01;2014;0.7
Mont-De-Marsan;21;24;01;2014;12.3
Tarbes-Ossun;21;24;01;2014;10.6
St Girons;21;24;01;2014;10.5
Toulouse-Blagnac;21;24;01;2014;11.5
Montpellier;21;24;01;2014;6.0
Marignane;21;24;01;2014;5.3
Cap Cepet;21;24;01;2014;6.9
Nice;21;24;01;2014;5.4
Perpignan;21;24;01;2014;14.4
Ajaccio;21;24;01;2014;4.7
Bastia;21;24;01;2014;9.6
Glorieuses;21;24;01;2014;26.1
Europa;21;24;01;2014;28.1
Tromelin;21;24;01;2014;27.5
Gillot-Aeroport;21;24;01;2014;24.7
Nouvelle Amsterdam;21;24;01;2014;15.6
Crozet;21;24;01;2014;10.7
Kerguelen;21;24;01;2014;6.1
Pamandzi;21;24;01;2014;26.6
St-Pierre;21;24;01;2014;-6.1
Le Raizet Aero;21;24;01;2014;24.4
Trinite-Caravel;21;24;01;2014;22.9
Lamentin-Aero;21;24;01;2014;23.9
Saint Laurent;21;24;01;2014;27.6
Cayenne-Matoury;21;24;01;2014;25.7
Saint Georges;21;24;01;2014;25.6
Maripasoula;21;24;01;2014;30.2
Dumont D'Urville;21;24;01;2014;-2.6
Abbeville;00;25;01;2014;4.7
Lille-Lesquin;00;25;01;2014;2.1
Pte De La Hague;00;25;01;2014;11.0
Caen-Carpiquet;00;25;01;2014;6.7
Rouen-Boos;00;25;01;2014;4.6
Reims-Prunay;00;25;01;2014;-2.3
Brest-Guipavas;00;25;01;2014;10.9
Ploumanac'H;00;25;01;2014;10.9
Rennes-St Jacques;00;25;01;2014;10.9
Alencon;00;25;01;2014;5.2
Orly;00;25;01;2014;3.5
Troyes-Barberey;00;25;01;2014;-2.0
Nancy-Ochey;00;25;01;2014;-1.7
Strasbourg-Entzheim;00;25;01;2014;-1.7
Belle Ile-Le Talut;00;25;01;2014;11.1
Nantes-Bouguenais;00;25;01;2014;11.2
Tours;00;25;01;2014;4.7
Bourges;00;25;01;2014;2.0
Dijon-Longvic;00;25;01;2014;-1.9
Bale-Mulhouse;00;25;01;2014;-2.5
Pte De Chassiron;00;25;01;2014;11.5
Poitiers-Biard;00;25;01;2014;6.4
Limoges-Bellegarde;00;25;01;2014;5.4
Clermont-Fd;00;25;01;2014;2.0
Le Puy-Loudes;00;25;01;2014;-5.9
Lyon-St Exupery;00;25;01;2014;-0.5
Bordeaux-Merignac;00;25;01;2014;12.0
Gourdon;00;25;01;2014;7.4
Millau;00;25;01;2014;1.4
Montelimar;00;25;01;2014;4.3
Embrun;00;25;01;2014;-1.2
Mont-De-Marsan;00;25;01;2014;12.1
Tarbes-Ossun;00;25;01;2014;10.7
St Girons;00;25;01;2014;10.6
Toulouse-Blagnac;00;25;01;2014;11.1
Montpellier;00;25;01;2014;4.1
Marignane;00;25;01;2014;4.1
Cap Cepet;00;25;01;2014;7.0
Nice;00;25;01;2014;4.8
Perpignan;00;25;01;2014;10.5
Ajaccio;00;25;01;2014;2.9
Bastia;00;25;01;2014;10.1
Glorieuses;00;25;01;2014;26.2
Europa;00;25;01;2014;27.7
Tromelin;00;25;01;2014;27.2
Gillot-Aeroport;00;25;01;2014;23.5
Nouvelle Amsterdam;00;25;01;2014;14.5
Crozet;00;25;01;2014;5.2
Kerguelen;00;25;01;2014;9.4
Pamandzi;00;25;01;2014;26.9
St-Pierre;00;25;01;2014;-6.8
Le Raizet Aero;00;25;01;2014;23.5
Trinite-Caravel;00;25;01;2014;25.7
Lamentin-Aero;00;25;01;2014;23.4
Saint Laurent;00;25;01;2014;23.6
Cayenne-Matoury;00;25;01;2014;25.4
Saint Georges;00;25;01;2014;24.4
Maripasoula;00;25;01;2014;23.8
Dumont D'Urville;00;25;01;2014;-1.6
Abbeville;03;25;01;2014;4.6
Lille-Lesquin;03;25;01;2014;2.6
Pte De La Hague;03;25;01;2014;11.0
Caen-Carpiquet;03;25;01;2014;7.9
Rouen-Boos;03;25;01;2014;4.1
Reims-Prunay;03;25;01;2014;-1.4
Brest-Guipavas;03;25;01;2014;10.4
Ploumanac'H;03;25;01;2014;10.6
Rennes-St Jacques;03;25;01;2014;10.9
Alencon;03;25;01;2014;5.0
Orly;03;25;01;2014;3.5
Troyes-Barberey;03;25;01;2014;-1.8
Nancy-Ochey;03;25;01;2014;-2.0
Strasbourg-Entzheim;03;25;01;2014;-2.8
Belle Ile-Le Talut;03;25;01;2014;11.0
Nantes-Bouguenais;03;25;01;2014;11.3
Tours;03;25;01;2014;4.6
Bourges;03;25;01;2014;2.7
Dijon-Longvic;03;25;01;2014;-2.8
Bale-Mulhouse;03;25;01;2014;-3.3
Pte De Chassiron;03;25;01;2014;11.5
Poitiers-Biard;03;25;01;2014;7.5
Limoges-Bellegarde;03;25;01;2014;5.6
Clermont-Fd;03;25;01;2014;1.8
Le Puy-Loudes;03;25;01;2014;-8.3
Lyon-St Exupery;03;25;01;2014;-1.5
Bordeaux-Merignac;03;25;01;2014;12.2
Gourdon;03;25;01;2014;7.5
Millau;03;25;01;2014;1.2
Montelimar;03;25;01;2014;2.1
Embrun;03;25;01;2014;-2.8
Mont-De-Marsan;03;25;01;2014;11.8
Tarbes-Ossun;03;25;01;2014;10.5
St Girons;03;25;01;2014;11.4
Toulouse-Blagnac;03;25;01;2014;11.3
Montpellier;03;25;01;2014;3.5
Marignane;03;25;01;2014;2.5
Cap Cepet;03;25;01;2014;6.7
Nice;03;25;01;2014;6.3
Perpignan;03;25;01;2014;10.8
Ajaccio;03;25;01;2014;1.8
Bastia;03;25;01;2014;9.9
Glorieuses;03;25;01;2014;26.2
Europa;03;25;01;2014;27.5
Gillot-Aeroport;03;25;01;2014;26.1
Nouvelle Amsterdam;03;25;01;2014;18.5
Crozet;03;25;01;2014;5.1
Kerguelen;03;25;01;2014;15.7
Pamandzi;03;25;01;2014;27.5
St-Pierre;03;25;01;2014;-6.3
Le Raizet Aero;03;25;01;2014;23.4
Trinite-Caravel;03;25;01;2014;25.0
Lamentin-Aero;03;25;01;2014;22.9
Saint Laurent;03;25;01;2014;23.9
Cayenne-Matoury;03;25;01;2014;23.9
Saint Georges;03;25;01;2014;23.2
Maripasoula;03;25;01;2014;23.7
Dumont D'Urville;03;25;01;2014;-0.2
Abbeville;06;25;01;2014;4.1
Lille-Lesquin;06;25;01;2014;2.5
Pte De La Hague;06;25;01;2014;10.2
Caen-Carpiquet;06;25;01;2014;9.9
Rouen-Boos;06;25;01;2014;3.7
Reims-Prunay;06;25;01;2014;-0.5
Brest-Guipavas;06;25;01;2014;9.9
Ploumanac'H;06;25;01;2014;10.3
Rennes-St Jacques;06;25;01;2014;10.8
Alencon;06;25;01;2014;5.1
Orly;06;25;01;2014;3.0
Troyes-Barberey;06;25;01;2014;-0.4
Nancy-Ochey;06;25;01;2014;-3.3
Strasbourg-Entzheim;06;25;01;2014;-3.4
Belle Ile-Le Talut;06;25;01;2014;10.7
Nantes-Bouguenais;06;25;01;2014;11.2
Tours;06;25;01;2014;4.9
Bourges;06;25;01;2014;2.5
Dijon-Longvic;06;25;01;2014;-2.6
Bale-Mulhouse;06;25;01;2014;-2.6
Pte De Chassiron;06;25;01;2014;11.1
Poitiers-Biard;06;25;01;2014;10.3
Limoges-Bellegarde;06;25;01;2014;6.8
Clermont-Fd;06;25;01;2014;1.8
Le Puy-Loudes;06;25;01;2014;-4.6
Lyon-St Exupery;06;25;01;2014;-2.8
Bordeaux-Merignac;06;25;01;2014;12.1
Gourdon;06;25;01;2014;9.0
Millau;06;25;01;2014;1.4
Montelimar;06;25;01;2014;3.4
Embrun;06;25;01;2014;-5.0
Mont-De-Marsan;06;25;01;2014;11.9
Tarbes-Ossun;06;25;01;2014;10.2
St Girons;06;25;01;2014;10.9
Toulouse-Blagnac;06;25;01;2014;11.4
Montpellier;06;25;01;2014;4.7
Marignane;06;25;01;2014;-0.7
Cap Cepet;06;25;01;2014;6.0
Nice;06;25;01;2014;5.7
Perpignan;06;25;01;2014;14.5
Ajaccio;06;25;01;2014;2.9
Bastia;06;25;01;2014;10.1
Europa;06;25;01;2014;28.9
Gillot-Aeroport;06;25;01;2014;29.8
Nouvelle Amsterdam;06;25;01;2014;21.2
Crozet;06;25;01;2014;6.2
Kerguelen;06;25;01;2014;13.1
Pamandzi;06;25;01;2014;28.9
St-Pierre;06;25;01;2014;-6.5
Le Raizet Aero;06;25;01;2014;22.7
Trinite-Caravel;06;25;01;2014;25.0
Lamentin-Aero;06;25;01;2014;23.8
Saint Laurent;06;25;01;2014;23.1
Cayenne-Matoury;06;25;01;2014;24.2
Saint Georges;06;25;01;2014;22.8
Maripasoula;06;25;01;2014;23.4
Dumont D'Urville;06;25;01;2014;0.2
Abbeville;09;25;01;2014;4.1
Lille-Lesquin;09;25;01;2014;3.3
Pte De La Hague;09;25;01;2014;10.3
Caen-Carpiquet;09;25;01;2014;10.0
Rouen-Boos;09;25;01;2014;3.8
Reims-Prunay;09;25;01;2014;0.5
Brest-Guipavas;09;25;01;2014;9.8
Ploumanac'H;09;25;01;2014;10.2
Rennes-St Jacques;09;25;01;2014;9.7
Alencon;09;25;01;2014;5.6
Orly;09;25;01;2014;3.1
Troyes-Barberey;09;25;01;2014;1.0
Nancy-Ochey;09;25;01;2014;-0.4
Strasbourg-Entzheim;09;25;01;2014;-0.5
Belle Ile-Le Talut;09;25;01;2014;10.5
Nantes-Bouguenais;09;25;01;2014;11.3
Tours;09;25;01;2014;5.2
Bourges;09;25;01;2014;2.8
Dijon-Longvic;09;25;01;2014;-0.1
Bale-Mulhouse;09;25;01;2014;-0.9
Pte De Chassiron;09;25;01;2014;11.4
Poitiers-Biard;09;25;01;2014;10.6
Limoges-Bellegarde;09;25;01;2014;8.7
Clermont-Fd;09;25;01;2014;2.3
Le Puy-Loudes;09;25;01;2014;-1.4
Lyon-St Exupery;09;25;01;2014;-0.9
Bordeaux-Merignac;09;25;01;2014;11.7
Gourdon;09;25;01;2014;10.2
Millau;09;25;01;2014;2.7
Montelimar;09;25;01;2014;3.9
Embrun;09;25;01;2014;-1.0
Mont-De-Marsan;09;25;01;2014;11.9
Tarbes-Ossun;09;25;01;2014;10.9
St Girons;09;25;01;2014;10.8
Toulouse-Blagnac;09;25;01;2014;11.8
Montpellier;09;25;01;2014;6.6
Marignane;09;25;01;2014;3.4
Cap Cepet;09;25;01;2014;8.2
Nice;09;25;01;2014;8.6
Perpignan;09;25;01;2014;14.8
Ajaccio;09;25;01;2014;7.6
Bastia;09;25;01;2014;12.3
Europa;09;25;01;2014;30.5
Tromelin;09;25;01;2014;31.5
Gillot-Aeroport;09;25;01;2014;28.9
Nouvelle Amsterdam;09;25;01;2014;19.1
Crozet;09;25;01;2014;8.3
Kerguelen;09;25;01;2014;8.8
Pamandzi;09;25;01;2014;30.6
St-Pierre;09;25;01;2014;-6.2
Le Raizet Aero;09;25;01;2014;21.2
Trinite-Caravel;09;25;01;2014;25.1
Lamentin-Aero;09;25;01;2014;23.8
Saint Laurent;09;25;01;2014;23.3
Cayenne-Matoury;09;25;01;2014;23.7
Saint Georges;09;25;01;2014;22.4
Maripasoula;09;25;01;2014;23.1
Dumont D'Urville;09;25;01;2014;-0.6
Abbeville;12;25;01;2014;5.5
Lille-Lesquin;12;25;01;2014;4.8
Pte De La Hague;12;25;01;2014;10.7
Caen-Carpiquet;12;25;01;2014;11.3
Rouen-Boos;12;25;01;2014;5.0
Reims-Prunay;12;25;01;2014;4.7
Brest-Guipavas;12;25;01;2014;12.2
Ploumanac'H;12;25;01;2014;11.5
Rennes-St Jacques;12;25;01;2014;11.9
Alencon;12;25;01;2014;12.8
Orly;12;25;01;2014;5.2
Troyes-Barberey;12;25;01;2014;4.7
Nancy-Ochey;12;25;01;2014;2.5
Strasbourg-Entzheim;12;25;01;2014;2.3
Belle Ile-Le Talut;12;25;01;2014;11.8
Nantes-Bouguenais;12;25;01;2014;13.3
Tours;12;25;01;2014;7.9
Bourges;12;25;01;2014;4.5
Dijon-Longvic;12;25;01;2014;2.7
Bale-Mulhouse;12;25;01;2014;3.4
Pte De Chassiron;12;25;01;2014;11.2
